발생년,발생년월일시,발생분,주야,요일,사망자수,사상자수,중상자수,경상자수,부상신고자수,발생지시도,발생지시군구,사고유형_대분류,사고유형_중분류,사고유형,법규위반_대분류,법규위반,도로형태_대분류,도로형태,당사자종별_1당_대분류,당사자종별_1당,당사자종별_2당_대분류,당사자종별_2당,발생위치X_UTMK,발생위치Y_UTMK,경도,위도
2017,2017081121,0,야간,금,2,7,5,0,0,전남,함평군,차대차,측면충돌,측면충돌,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,승용차,승용차,승용차,승용차,911910,1672606,126.5341384,35.04465046
2017,2017081123,20,야간,금,1,1,0,0,0,인천,남구,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,보행자,보행자,924695,1938114,126.6487366,37.43913566
2017,2017081204,27,야간,토,1,1,0,0,0,경기,성남시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,건설기계,건설기계,보행자,보행자,967064,1937181,127.127711,37.43320508
2017,2017081205,20,야간,토,1,1,0,0,0,충남,부여군,차대차,측면충돌,측면충돌,운전자법규위반,중앙선 침범,단일로,교량위,농기계,농기계,화물차,화물차,945387,1808913,126.8919261,36.27595451
2017,2017081205,17,야간,토,1,1,0,0,0,제주,제주시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,보행자,보행자,910451,1500482,126.536021,33.49244222
2017,2017081211,10,주간,토,1,1,0,0,0,서울,강동구,차대차,측면충돌,측면충돌,운전자법규위반,부당한 회전,교차로,교차로내,자전거,자전거,화물차,화물차,967195,1948707,127.1286779,37.53709933
2017,2017081217,55,주간,토,1,1,0,0,0,경북,청도군,차량단독,전도,전도,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,원동기장치자전거,원동기장치자전거,없음,없음,1105005,1740191,128.6599742,35.65231681
2017,2017081223,10,야간,토,1,1,0,0,0,강원,인제군,차량단독,전도,전도,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,이륜차,이륜차,없음,없음,1059095,2007635,128.1736928,38.06688236
2017,2017081302,2,야간,일,1,2,0,1,0,서울,동대문구,차대차,추돌,추돌,운전자법규위반,안전운전 의무 불이행,단일로,교량위,승용차,승용차,건설기계,건설기계,959450,1955208,127.0406544,37.59538645
2017,2017081304,40,야간,일,1,1,0,0,0,광주,서구,차량단독,전도,전도,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,이륜차,이륜차,없음,없음,942986,1681366,126.8742449,35.12587149
2017,2017081319,55,야간,일,1,7,4,2,0,전남,구례군,차대차,측면충돌,측면충돌,운전자법규위반,신호위반,교차로,교차로내,승용차,승용차,화물차,화물차,995878,1692703,127.4547013,35.22970609
2017,2017081323,30,야간,일,1,1,0,0,0,충남,당진시,차량단독,전도전복,전도전복,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,원동기장치자전거,원동기장치자전거,없음,없음,927300,1887568,126.6831077,36.98376372
2017,2017081401,30,야간,월,1,1,0,0,0,부산,부산진구,차대차,기타,기타,운전자법규위반,과속,단일로,고가도로위,승용차,승용차,이륜차,이륜차,1139738,1686025,129.0342738,35.1597815
2017,2017081405,40,야간,월,1,1,0,0,0,경기,동두천시,차대사람,길가장자리구역통행중,길가장자리구역통행중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,보행자,보행자,963119,1988365,127.0805321,37.89438659
2017,2017081409,10,주간,월,1,2,1,0,0,충북,충주시,차량단독,전도,전도,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,승용차,승용차,없음,없음,1040772,1898010,127.9587142,37.07981542
2017,2017081412,35,주간,월,1,1,0,0,0,경북,포항시,차량단독,전도전복,전도전복,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,없음,없음,1166244,1800750,129.3488785,36.18962464
2017,2017081413,15,주간,월,1,2,0,1,0,경북,칠곡군,차대차,정면충돌,정면충돌,운전자법규위반,중앙선 침범,단일로,기타단일로,승용차,승용차,화물차,화물차,1088980,1789545,128.4884861,36.09880773
2017,2017081413,58,주간,월,1,1,0,0,0,서울,강서구,차대차,정면충돌,정면충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,이륜차,이륜차,승용차,승용차,941878,1950765,126.8419636,37.55439939
2017,2017081416,25,주간,월,1,4,0,2,1,경기,양평군,차대차,기타,기타,운전자법규위반,중앙선 침범,단일로,기타단일로,건설기계,건설기계,승용차,승용차,1013973,1938465,127.6579681,37.44525945
2017,2017081417,20,주간,월,1,2,0,1,0,강원,삼척시,차량단독,도로이탈,도로이탈 기타,운전자법규위반,과속,단일로,기타단일로,승용차,승용차,없음,없음,1150221,1936268,129.1637171,37.42111772
2017,2017081421,35,야간,월,1,3,2,0,0,인천,중구,차대차,측면충돌,측면충돌,운전자법규위반,신호위반,교차로,교차로내,승용차,승용차,승용차,승용차,912018,1943418,126.504818,37.48581837
2017,2017081421,50,야간,월,1,1,0,0,0,광주,북구,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,승용차,승용차,보행자,보행자,942942,1686723,126.8733918,35.17417134
2017,2017081423,11,야간,월,1,1,0,0,0,전남,광양시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,보행자,보행자,1007333,1665334,127.5804991,34.9829155
2017,2017081506,20,주간,화,1,1,0,0,0,경남,창녕군,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,승용차,승용차,보행자,보행자,1085987,1724883,128.4482853,35.51615037
2017,2017081508,32,주간,화,1,1,0,0,0,인천,중구,차대차,측면충돌,측면충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,특수차,특수차,913965,1946318,126.5264987,37.51213767
2017,2017081509,25,주간,화,1,1,0,0,0,전북,완주군,차량단독,전도,전도,운전자법규위반,안전운전 의무 불이행,기타,기타,농기계,농기계,없음,없음,979465,1783644,127.2720141,36.04946599
2017,2017081512,20,주간,화,1,4,0,3,0,전남,신안군,차대차,측면충돌,측면충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,승합차,승합차,862593,1641761,125.9986088,34.76109037
2017,2017081512,55,주간,화,1,1,0,0,0,서울,금천구,차대사람,횡단중,횡단중,운전자법규위반,신호위반,교차로,교차로내,승용차,승용차,보행자,보행자,947195,1938965,126.903005,37.44836408
2017,2017081520,30,야간,화,1,1,0,0,0,광주,광산구,차대사람,길가장자리구역통행중,길가장자리구역통행중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승합차,승합차,보행자,보행자,933755,1677959,126.7726257,35.09217115
2017,2017081520,20,야간,화,1,1,0,0,0,경기,포천시,차대사람,횡단중,횡단중,운전자법규위반,보행자 보호의무 위반,단일로,기타단일로,화물차,화물차,보행자,보행자,975920,1976189,127.2265284,37.78507255
2017,2017081603,25,야간,수,1,1,0,0,0,경남,하동군,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,없음,없음,1025528,1671284,127.7798769,35.03625146
2017,2017081615,57,주간,수,1,1,0,0,0,경북,김천시,차대차,정면충돌,정면충돌,운전자법규위반,중앙선 침범,단일로,기타단일로,승용차,승용차,화물차,화물차,1063094,1796963,128.2015348,36.16770869
2017,2017081615,50,주간,수,1,1,0,0,0,충남,금산군,차대차,추돌,추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승합차,승합차,이륜차,이륜차,999299,1790384,127.4922113,36.11044915
2017,2017081621,30,야간,수,1,1,0,0,0,충남,당진시,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,승용차,승용차,없음,없음,914952,1890731,126.5440191,37.01123665
2017,2017081623,25,야간,수,3,3,0,0,0,경기,안산시,차대차,정면충돌,정면충돌,운전자법규위반,신호위반,교차로,교차로내,승용차,승용차,승용차,승용차,940656,1924235,126.8302635,37.31520269
2017,2017081700,42,야간,목,1,2,0,1,0,경기,평택시,차량단독,공작물충돌,공작물충돌,운전자법규위반,과속,단일로,기타단일로,승용차,승용차,없음,없음,966206,1888421,127.1202223,36.99365614
2017,2017081701,20,야간,목,1,1,0,0,0,경기,오산시,차대사람,횡단중,횡단중,운전자법규위반,과속,단일로,기타단일로,승용차,승용차,보행자,보행자,962121,1904432,127.0735088,37.13782483
2017,2017081702,0,야간,목,1,1,0,0,0,경남,창녕군,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,화물차,화물차,없음,없음,1087741,1731955,128.4683927,35.5797532
2017,2017081704,0,야간,목,1,2,1,0,0,경기,남양주시,차대차,기타,기타,운전자법규위반,중앙선 침범,교차로,교차로내,화물차,화물차,화물차,화물차,969373,1963715,127.1527021,37.67244649
2017,2017081708,1,주간,목,1,3,2,0,0,인천,부평구,차대차,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,화물차,화물차,931684,1946797,126.7268536,37.51788789
2017,2017081709,0,주간,목,1,1,0,0,0,경북,상주시,차대차,측면충돌,측면충돌,운전자법규위반,교차로 통행방법 위반,교차로,교차로내,화물차,화물차,이륜차,이륜차,1042196,1828605,127.9708934,36.45410266
2017,2017081717,46,주간,목,1,1,0,0,0,경기,양평군,차량단독,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,자전거,자전거,없음,없음,1020378,1932910,127.7302243,37.3950693
2017,2017081718,40,야간,목,1,1,0,0,0,전북,전주시,차대사람,차도통행중,차도통행중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,보행자,보행자,967871,1757326,127.1443601,35.81187235
2017,2017081718,45,야간,목,1,1,0,0,0,전남,순천시,차량단독,도로이탈,도로이탈 추락,운전자법규위반,안전운전 의무 불이행,기타,기타,농기계,농기계,없음,없음,977681,1658634,127.2556438,34.92225752
2017,2017081718,57,야간,목,1,2,1,0,0,충남,천안시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,보행자,보행자,980919,1860520,127.2862676,36.74255455
2017,2017081719,30,야간,목,1,1,0,0,0,전남,광양시,차대차,측면충돌,측면충돌,운전자법규위반,중앙선 침범,단일로,기타단일로,자전거,자전거,승용차,승용차,1007454,1664268,127.5816596,34.97328046
2017,2017081801,5,야간,금,1,3,0,1,1,경기,수원시,차대차,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,승용차,승용차,951270,1920954,126.9502593,37.28624652
2017,2017081810,59,주간,금,1,1,0,0,0,전남,보성군,차량단독,전도,전도,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,원동기장치자전거,원동기장치자전거,없음,없음,953936,1952044,127.3475424,34.84202373
2017,2017081811,50,주간,금,1,1,0,0,0,경북,군위군,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,건설기계,건설기계,없음,없음,1094218,1795865,128.5474237,36.15528362
2017,2017081813,41,주간,금,1,2,1,0,0,인천,서구,차대차,추돌,추돌,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,화물차,화물차,이륜차,이륜차,926983,1951702,126.6732488,37.56178403
2017,2017081815,7,주간,금,1,1,0,0,0,충남,천안시,차대사람,길가장자리구역통행중,길가장자리구역통행중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,보행자,보행자,974244,1875024,127.2110086,36.87314464
2017,2017081815,10,주간,금,1,1,0,0,0,경기,안양시,차대차,측면충돌,측면충돌,운전자법규위반,중앙선 침범,단일로,기타단일로,건설기계,건설기계,이륜차,이륜차,948187,1936563,126.9143884,37.42677028
2017,2017081816,55,주간,금,1,1,0,0,0,대전,동구,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,특수차,특수차,없음,없음,1000106,1817113,127.5011814,36.35142726
2017,2017081821,57,야간,금,1,1,0,0,0,경기,광주시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,보행자,보행자,981625,1931973,127.2924281,37.38666528
2017,2017081900,15,야간,토,1,1,0,0,0,전남,여수시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,화물차,화물차,보행자,보행자,1022069,1638824,127.7410978,34.74362414
2017,2017081906,36,주간,토,1,1,0,0,0,부산,동래구,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,교차로,교차로횡단보도내,자전거,자전거,보행자,보행자,1142911,1690609,129.0698952,35.20065451
2017,2017081908,50,주간,토,1,1,0,0,0,충북,충주시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,화물차,화물차,보행자,보행자,1036934,1886307,127.9149608,36.97448195
2017,2017081909,14,주간,토,1,1,0,0,0,부산,연제구,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,승용차,승용차,보행자,보행자,1144095,1689302,129.0828076,35.18873314
2017,2017081911,25,주간,토,1,1,0,0,0,전남,무안군,차량단독,도로이탈,도로이탈 기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,이륜차,이륜차,없음,없음,910198,1653768,126.5173993,34.87465299
2017,2017081911,10,주간,토,1,4,2,1,0,경기,평택시,차대차,정면충돌,정면충돌,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,승용차,승용차,화물차,화물차,965246,1888358,127.109437,36.99305324
2017,2017081912,55,주간,토,1,1,0,0,0,전남,순천시,차량단독,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,없음,없음,998695,1664279,127.4857035,34.97340626
